DATA,DIA,TIPO,DESCRICAO,ESTADO,CODIGO_MUNICIPIO
01/07/2021,Feriado Municipal,MUNICIPAL,,RS,4310504.0
31/10/2021,Feriado Municipal,MUNICIPAL,,RS,4310504.0
19/03/2021,São José,MUNICIPAL,"Dia de São José, Padroeiro do Município",RS,4310538.0
02/04/2021,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,RS,4310538.0
03/06/2021,Corpus Christi,MUNICIPAL,Corpus Christi,RS,4310538.0
22/10/2021,Aniversário da Cidade,MUNICIPAL,Dia de São Gaudêncio e da Consulta Plebiscitária que autorizou a emancipação e que passa a ser considerado aniversário do Município,RS,4310538.0
20/03/2021,Feriado Municipal,MUNICIPAL,,RS,4310579.0
17/03/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4310603.0
06/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4310603.0
10/04/2021,Feriado Municipal,MUNICIPAL,,RS,4310702.0
16/08/2021,Feriado Municipal,MUNICIPAL,,RS,4310702.0
09/05/2021,Feriado Municipal,MUNICIPAL,,RS,4310751.0
08/12/2021,Feriado Municipal,MUNICIPAL,,RS,4310751.0
01/06/2021,Feriado Municipal,MUNICIPAL,,RS,4310900.0
13/06/2021,Santo Antônio,MUNICIPAL,,RS,4310900.0
02/02/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4311007.0
23/11/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4311007.0
16/08/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4311106.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4311106.0
20/01/2021,Feriado Municipal,MUNICIPAL,,RS,4311122.0
12/05/2021,Feriado Municipal,MUNICIPAL,,RS,4311155.0
14/07/2021,Feriado Municipal,MUNICIPAL,,RS,4311205.0
25/01/2021,Fundação do município,MUNICIPAL,Data da fundação do município em 1845.,RS,4311304.0
20/04/2021,Feriado Municipal,MUNICIPAL,,RS,4311254.0
31/10/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4311403.0
09/05/2021,Feriado Municipal,MUNICIPAL,,RS,4311502.0
13/06/2021,Santo Antônio,MUNICIPAL,,RS,4311502.0
20/01/2021,São Sebastião,MUNICIPAL,"Dia 20 de Janeiro, dia de São Sebastião, Padroeiro do Município",RS,4311601.0
02/04/2021,Sexta-Feria Santa,MUNICIPAL,Feriado Religioso da Sexta-Feria Santa,RS,4311601.0
01/06/2021,Aniversário da Cidade,MUNICIPAL,"Dia de São Justino Mártir, aniversário do Município,",RS,4311601.0
08/12/2021,Imaculada Conceição Nsa Sra,MUNICIPAL,Dia da Imaculada Conceição de Nossa Senhora,RS,4311601.0
01/06/2021,Feriado Municipal,MUNICIPAL,,RS,4311718.0
28/05/2021,Feriado Municipal,MUNICIPAL,,RS,4311700.0
08/12/2021,Feriado Municipal,MUNICIPAL,,RS,4311700.0
02/02/2021,Feriado Municipal,MUNICIPAL,,RS,4311759.0
20/03/2021,Feriado Municipal,MUNICIPAL,,RS,4311759.0
20/03/2021,Feriado Municipal,MUNICIPAL,,RS,4311775.0
10/11/2021,Santo André Avelino,MUNICIPAL,"Dia de Santo André Avelino, conforme lei 317, de outubro de 1997",RS,4311775.0
28/02/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4311809.0
24/06/2021,Feriado Municipal,MUNICIPAL,,RS,4311908.0
22/05/2021,Feriado Municipal,MUNICIPAL,,RS,4312005.0
13/06/2021,Santo Antônio,MUNICIPAL,,RS,4312104.0
20/01/2021,Feriado Municipal,MUNICIPAL,,RS,4312203.0
15/03/2021,Feriado Municipal,MUNICIPAL,,RS,4312203.0
08/12/2021,Feriado Municipal,MUNICIPAL,,RS,4312203.0
20/03/2021,Feriado Municipal,MUNICIPAL,,RS,4312252.0
04/12/2021,Feriado Municipal,MUNICIPAL,,RS,4312252.0
06/08/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4312302.0
15/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4312302.0
19/03/2021,São José,MUNICIPAL,"Feriado do dia de São José, Lei nº 1.096, de 22 de março de 2016",RS,4312351.0
20/03/2021,Feriado Municipal,MUNICIPAL,,RS,4312385.0
26/05/2021,Feriado Municipal,MUNICIPAL,,RS,4312385.0
24/06/2021,São João,MUNICIPAL,Dia de São João Batista,RS,4312401.0
02/02/2021,Feriado Municipal,MUNICIPAL,,RS,4312427.0
20/03/2021,Feriado Municipal,MUNICIPAL,,RS,4312427.0
25/07/2021,Feriado Municipal,MUNICIPAL,,RS,4312427.0
12/05/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4312450.0
14/09/2021,Nosso Senhor do Bomfim,MUNICIPAL,Padroeiro da cidade,RS,4312450.0
02/02/2021,Feriado Municipal,MUNICIPAL,,RS,4312500.0
25/08/2021,São Luis,MUNICIPAL,"Dia de São Luis, padroeiro do Município, conforme lei 94 de 1967",RS,4312500.0
08/12/2021,Nossa Sra Aparecida,MUNICIPAL,"Dia de Nossa Senhora Aparecida, conforme lei 94 de 1967",RS,4312500.0
02/02/2021,Feriado Municipal,MUNICIPAL,,RS,4312609.0
02/04/2021,Sexta-Feira Santa,MUNICIPAL,"Sexta-Feira Santa, conforme lei nº 2012, de 28 de Setembro de 1999",RS,4312658.0
03/06/2021,Corpus Christi,MUNICIPAL,"Dia de Corpus Christ, conforme lei nº 2012, de 28 de Setembro de 1999",RS,4312658.0
31/10/2021,Feriado Municipal,MUNICIPAL,"Conforme lei nº 2012, de 28 de Setembro de 1999",RS,4312658.0
25/07/2021,Feriado Municipal,MUNICIPAL,,RS,4312674.0
31/05/2021,Feriado Municipal,MUNICIPAL,,RS,4312708.0
08/09/2021,Feriado Municipal,MUNICIPAL,,RS,4312708.0
11/02/2021,Feriado Municipal,MUNICIPAL,,RS,4312757.0
12/05/2021,Feriado Municipal,MUNICIPAL,,RS,4312757.0
12/04/2021,Feriado Municipal,MUNICIPAL,,RS,4312807.0
25/11/2021,Feriado Municipal,MUNICIPAL,,RS,4312807.0
23/05/2021,Feriado Municipal,MUNICIPAL,,RS,4312906.0
08/12/2021,Feriado Municipal,MUNICIPAL,,RS,4312906.0
11/04/2021,Feriado Municipal,MUNICIPAL,,RS,4313003.0
24/06/2021,Feriado Municipal,MUNICIPAL,,RS,4313003.0
19/03/2021,São José,MUNICIPAL,Dia de São José,RS,4313037.0
13/04/2021,Feriado Municipal,MUNICIPAL,,RS,4313037.0
25/07/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4313060.0
05/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4313060.0
02/04/2021,Sexta-Feira Santa,MUNICIPAL,"Sexta-Feira Santa, segundo Lei nº 308, 16 de Dezembro de 1997.",RS,4313086.0
26/05/2021,Nossa Sra de Caravággio,MUNICIPAL,"Nossa Senhora de Caravággio, padroeira da cidade, segundo Lei nº 308, 16 de Dezembro de 1997.",RS,4313086.0
03/06/2021,Corpus Christi,MUNICIPAL,"Corpus Christi, segundo Lei nº 308, 16 de Dezembro de 1997.",RS,4313086.0
02/11/2021,Finados,MUNICIPAL,"Dia de Finados, segundo Lei nº 308, 16 de Dezembro de 1997.",RS,4313086.0
29/07/2021,Feriado Municipal,MUNICIPAL,,RS,4313102.0
08/12/2021,Feriado Municipal,MUNICIPAL,,RS,4313102.0
25/07/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4313201.0
31/10/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4313201.0
03/06/2021,Corpus Christi,MUNICIPAL,"Corpus Christi, segundo lei 4245/1999",RS,4313300.0
24/06/2021,Feriado Municipal,MUNICIPAL,,RS,4313300.0
26/05/2021,Feriado Municipal,MUNICIPAL,,RS,4313359.0
30/11/2021,Feriado Municipal,MUNICIPAL,,RS,4313359.0
02/02/2021,Feriado Municipal,MUNICIPAL,,RS,4313375.0
25/07/2021,Feriado Municipal,MUNICIPAL,,RS,4313391.0
05/04/2021,Feriado Municipal,MUNICIPAL,,RS,4313409.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4313508.0
19/03/2021,São José,MUNICIPAL,Dia de São José,RS,4313607.0
08/12/2021,Feriado Municipal,MUNICIPAL,,RS,4313607.0
02/02/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4313656.0
12/05/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4313656.0
06/05/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4313706.0
13/06/2021,Santo Antônio,MUNICIPAL,Dia de Santo Antônio,RS,4313706.0
22/05/2021,Feriado Municipal,MUNICIPAL,,RS,4313805.0
08/12/2021,Feriado Municipal,MUNICIPAL,,RS,4313805.0
28/02/2021,Feriado Municipal,MUNICIPAL,,RS,4313904.0
25/07/2021,Feriado Municipal,MUNICIPAL,,RS,4313904.0
13/05/2021,Feriado Municipal,MUNICIPAL,,RS,4313953.0
03/02/2021,Feriado Municipal,MUNICIPAL,,RS,4314001.0
09/07/2021,Feriado Municipal,MUNICIPAL,,RS,4314001.0
12/05/2021,Feriado Municipal,MUNICIPAL,,RS,4314027.0
25/07/2021,Feriado Municipal,MUNICIPAL,,RS,4314027.0
31/10/2021,Feriado Municipal,MUNICIPAL,,RS,4314027.0
28/03/2021,Plebiscito,MUNICIPAL,Plebiscito,RS,4314050.0
25/07/2021,São Cristóvão,MUNICIPAL,São Cristóvão (motorista e colono),RS,4314050.0
20/03/2021,Feriado Municipal,MUNICIPAL,,RS,4314076.0
25/07/2021,Feriado Municipal,MUNICIPAL,,RS,4314076.0
08/12/2021,Feriado Municipal,MUNICIPAL,,RS,4314100.0
16/04/2021,Feriado Municipal,MUNICIPAL,instituído pela Lei Municipal Nº 234 de 29 de Abril de 2003,RS,4314134.0
13/04/2021,Feriado Municipal,MUNICIPAL,,RS,4314159.0
31/10/2021,Feriado Municipal,MUNICIPAL,,RS,4314159.0
19/03/2021,São José,MUNICIPAL,Dia de São José,RS,4314209.0
03/04/2021,Feriado Municipal,MUNICIPAL,,RS,4314209.0
15/05/2021,Feriado Municipal,MUNICIPAL,,RS,4314308.0
02/02/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4314407.0
17/05/2021,Feriado Municipal,MUNICIPAL,,RS,4314423.0
20/03/2021,Feriado Municipal,MUNICIPAL,,RS,4314472.0
25/07/2021,Feriado Municipal,MUNICIPAL,,RS,4314472.0
08/12/2021,Feriado Municipal,MUNICIPAL,,RS,4314472.0
20/03/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4314498.0
02/02/2021,Feriado Municipal,MUNICIPAL,,RS,4314506.0
19/03/2021,São José,MUNICIPAL,Dia de São José,RS,4314555.0
30/11/2021,Feriado Municipal,MUNICIPAL,,RS,4314555.0
02/02/2021,Feriado Municipal,MUNICIPAL,,RS,4314605.0
06/07/2021,Feriado Municipal,MUNICIPAL,,RS,4314605.0
08/12/2021,Feriado Municipal,MUNICIPAL,,RS,4314605.0
13/04/2021,Feriado Municipal,MUNICIPAL,,RS,4314704.0
16/08/2021,Feriado Municipal,MUNICIPAL,,RS,4314704.0
02/02/2021,Nossa Senhora dos Navegantes,MUNICIPAL," conforme a Lei nº 4453, de 18 de setembro de 1978",RS,4314902.0
02/04/2021,Sexta-feira Santa,MUNICIPAL,"conforme a Lei nº 4453, de 18 de setembro de 1978",RS,4314902.0
03/06/2021,Corpus Christi,MUNICIPAL,"conforme a Lei nº 4453, de 18 de setembro de 1978",RS,4314902.0
02/11/2021,Finados,MUNICIPAL,"conforme a Lei nº 4453, de 18 de setembro de 1978",RS,4314902.0
02/02/2021,Feriado Municipal,MUNICIPAL,,RS,4315008.0
06/08/2021,Feriado Municipal,MUNICIPAL,,RS,4315008.0
31/10/2021,Feriado Municipal,MUNICIPAL,,RS,4315008.0
15/05/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4315107.0
31/10/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4315107.0
03/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4315107.0
29/04/2021,Feriado Municipal,MUNICIPAL,,RS,4315131.0
13/06/2021,Santo Antônio,MUNICIPAL,,RS,4315131.0
02/04/2021,Sexta-Feira Santa,MUNICIPAL,"Sexta-Feira Santa, conforme lei municipal nº 515, de 28 de abril 2006",RS,4315149.0
13/05/2021,Ascensão do Senhor,MUNICIPAL,"Dia da Ascensão do Senhor, 39 dias após a páscoa.",RS,4315149.0
03/06/2021,Corpus Christi,MUNICIPAL,"Feriado Municipal, conforme lei nº 515, de 28 de abril 2006",RS,4315149.0
10/11/2021,Aniversário da Cidade,MUNICIPAL,"Data de Emancipação do Município, conforme lei municipal nº 515, de 28 de abril 2006",RS,4315149.0
24/05/2021,Feriado Municipal,MUNICIPAL,,RS,4315156.0
25/07/2021,Feriado Municipal,MUNICIPAL,,RS,4315156.0
08/04/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4315305.0
24/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4315305.0
25/07/2021,Feriado Municipal,MUNICIPAL,,RS,4315354.0
08/12/2021,Feriado Municipal,MUNICIPAL,,RS,4315354.0
12/04/2021,Feriado Municipal,MUNICIPAL,,RS,4315404.0
19/04/2021,Feriado Municipal,MUNICIPAL,,RS,4315404.0
25/07/2021,Feriado Municipal,MUNICIPAL,,RS,4315404.0
11/02/2021,Feriado Municipal,MUNICIPAL,,RS,4315453.0
13/06/2021,Santo Antônio,MUNICIPAL,,RS,4315453.0
25/03/2021,Anunciação do Senhor,MUNICIPAL,Anunciação do Senhor,RS,4315503.0
02/04/2021,Sexta-Feria Santa,MUNICIPAL,Sexta-Feira da Paixão,RS,4315503.0
08/12/2021,Imaculada Conceição,MUNICIPAL,Dia da Imaculada Conceição,RS,4315503.0
02/02/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4315602.0
29/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4315602.0
02/02/2021,Nossa Senhora dos Navegantes,MUNICIPAL,Nossa Senhora dos Navegantes,RS,4315701.0
07/10/2021,Aniversário da cidade,MUNICIPAL,Aniversário da cidade,RS,4315701.0
31/10/2021,Feriado Municipal,MUNICIPAL,,RS,4315800.0
02/02/2021,Feriado Municipal,MUNICIPAL,,RS,4315909.0
15/04/2021,Feriado Municipal,MUNICIPAL,,RS,4315909.0
28/02/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4316006.0
02/02/2021,Feriado Municipal,MUNICIPAL,,RS,4316105.0
25/07/2021,Feriado Municipal,MUNICIPAL,,RS,4316105.0
26/12/2021,Feriado Municipal,MUNICIPAL,,RS,4316105.0
28/03/2021,Feriado Municipal,MUNICIPAL,,RS,4316204.0
13/06/2021,Santo Antônio,MUNICIPAL,,RS,4316204.0
21/11/2021,Feriado Municipal,MUNICIPAL,,RS,4316204.0
15/05/2021,Feriado Municipal,MUNICIPAL,,RS,4316303.0
31/10/2021,Feriado Municipal,MUNICIPAL,,RS,4316303.0
19/04/2021,Feriado Municipal,MUNICIPAL,,RS,4316402.0
06/01/2021,Feriado Municipal,MUNICIPAL,,RS,4316436.0
09/05/2021,Feriado Municipal,MUNICIPAL,,RS,4316436.0
02/02/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4316451.0
12/05/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4316451.0
25/07/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4316451.0
08/12/2021,Feriado Municipal,MUNICIPAL,,RS,4316501.0
28/02/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4316600.0
24/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4316600.0
04/12/2021,Feriado Municipal,MUNICIPAL,,RS,4316709.0
31/10/2021,Feriado Municipal,MUNICIPAL,,RS,4316758.0
25/07/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4316808.0
17/05/2021,Aniversário da Cidade,MUNICIPAL, Instalação do Município - Dia de São Pascoal,RS,4316907.0
08/12/2021,Imaculada Conceição,MUNICIPAL,"Consagrado à Padroeira de Santa Maria, Imaculada Conceição",RS,4316907.0
12/05/2021,Feriado Municipal,MUNICIPAL,,RS,4316956.0
25/07/2021,Feriado Municipal,MUNICIPAL,,RS,4316956.0
10/08/2021,Feriado Municipal,MUNICIPAL,,RS,4317202.0
31/10/2021,Feriado Municipal,MUNICIPAL,,RS,4317202.0
02/02/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4317301.0
26/07/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4317004.0
17/09/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4317004.0
30/07/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4317103.0
04/01/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4317400.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4317400.0
22/03/2021,Feriado Municipal,MUNICIPAL,,RS,4317509.0
13/06/2021,Santo Antônio,MUNICIPAL,Dia de Santo Antônio,RS,4317608.0
13/06/2021,Santo Antônio,MUNICIPAL,,RS,4317707.0
08/12/2021,Feriado Municipal,MUNICIPAL,,RS,4317707.0
30/05/2021,Feriado Municipal,MUNICIPAL,,RS,4317806.0
24/06/2021,Feriado Municipal,MUNICIPAL,,RS,4317806.0
28/01/2021,Feriado Municipal,MUNICIPAL,,RS,4317905.0
08/12/2021,Feriado Municipal,MUNICIPAL,,RS,4317905.0
08/08/2021,Feriado Municipal,MUNICIPAL,,RS,4318051.0
08/12/2021,Feriado Municipal,MUNICIPAL,,RS,4318051.0
04/01/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4318101.0
02/04/2021,Feriado Municipal,MUNICIPAL,,RS,4318200.0
04/04/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4318309.0
03/06/2021,Corpus Christi,MUNICIPAL,"Corpus Christi, conforme lei 265/1989",RS,4318408.0
30/09/2021,Aniversário do Município,MUNICIPAL,"Data da instalação do Município e dia de seu padroeiro Onomástico, conforme lei 265/1989",RS,4318408.0
08/12/2021,Nossa Sra Conceição,MUNICIPAL,"Dia consagrado à Nossa Senhora da Conceição, Padroeira da Igreja Matriz, conforme lei 265/1989",RS,4318408.0
08/12/2021,Feriado Municipal,MUNICIPAL,,RS,4318424.0
20/03/2021,Feriado Municipal,MUNICIPAL,,RS,4318432.0
23/04/2021,Feriado Municipal,MUNICIPAL,,RS,4318440.0
30/11/2021,Feriado Municipal,MUNICIPAL,,RS,4318440.0
09/05/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4318465.0
20/12/2021,Feriado Municipal,MUNICIPAL,,RS,4318481.0
31/10/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4318499.0
02/02/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4318507.0
29/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4318507.0
19/03/2021,São José,MUNICIPAL,Dia de São José,RS,4318606.0
10/09/2021,Feriado Municipal,MUNICIPAL,,RS,4318606.0
19/03/2021,São José,MUNICIPAL,"Dia de São José, padroeiro da Cidade, conforme lei Nº 57 de 14 de Outubro de 1993",RS,4318622.0
20/03/2021,Aniversário da Cidade,MUNICIPAL,"Aniversário da Cidade, conforme lei Nº 57 de 14 de Outubro de 1993",RS,4318622.0
25/07/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4318705.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4318705.0
02/02/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4318804.0
10/08/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4318804.0
03/06/2021,Feriado Municipal,MUNICIPAL,,RS,4318903.0
25/04/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4319000.0
30/03/2021,Feriado Municipal,MUNICIPAL,,RS,4319109.0
25/07/2021,Feriado Municipal,MUNICIPAL,,RS,4319109.0
11/11/2021,Feriado Municipal,MUNICIPAL,,RS,4319109.0
29/04/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4319158.0
29/09/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4319158.0
03/05/2021,Fundação Histórica,MUNICIPAL,Primeira Querência do Rio Grande,RS,4319208.0
06/12/2021,São Nicolau,MUNICIPAL,"Dia de São Nicolau, padroeiro da cidade",RS,4319208.0
29/06/2021,Feriado Municipal,MUNICIPAL,,RS,4319307.0
31/10/2021,Feriado Municipal,MUNICIPAL,,RS,4319307.0
22/03/2021,Feriado Municipal,MUNICIPAL,,RS,4319406.0
29/06/2021,Feriado Municipal,MUNICIPAL,,RS,4319406.0
20/01/2021,Feriado Municipal,MUNICIPAL,,RS,4319505.0
29/04/2021,Feriado Municipal,MUNICIPAL,,RS,4319604.0
17/02/2021,Feriado Municipal,MUNICIPAL,,RS,4319703.0
29/04/2021,Feriado Municipal,MUNICIPAL,,RS,4319752.0
25/07/2021,Feriado Municipal,MUNICIPAL,,RS,4319752.0
05/04/2021,Feriado Municipal,MUNICIPAL,,RS,4319802.0
29/04/2021,Feriado Municipal,MUNICIPAL,,RS,4319802.0
28/02/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4319901.0
20/08/2021,Feriado Municipal,MUNICIPAL,,RS,4320008.0
08/12/2021,Feriado Municipal,MUNICIPAL,,RS,4320008.0
13/06/2021,Santo Antônio,MUNICIPAL,,RS,4320107.0
27/06/2021,Feriado Municipal,MUNICIPAL,,RS,4320107.0
24/01/2021,Feriado Municipal,MUNICIPAL,,RS,4320206.0
04/06/2021,Feriado Municipal,MUNICIPAL,,RS,4320206.0
08/12/2021,Feriado Municipal,MUNICIPAL,,RS,4320206.0
05/05/2021,Feriado Municipal,MUNICIPAL,,RS,4320263.0
25/07/2021,Feriado Municipal,MUNICIPAL,,RS,4320263.0
13/05/2021,Feriado Municipal,MUNICIPAL,,RS,4320305.0
25/07/2021,Feriado Municipal,MUNICIPAL,,RS,4320305.0
22/09/2021,Feriado Municipal,MUNICIPAL,,RS,4320305.0
25/07/2021,Feriado Municipal,MUNICIPAL,,RS,4320404.0
05/11/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4320503.0
24/03/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4320552.0
25/07/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4320552.0
11/12/2021,Feriado Municipal,MUNICIPAL,,RS,4320651.0
25/07/2021,Feriado Municipal,MUNICIPAL,,RS,4320677.0
02/02/2021,Feriado Municipal,MUNICIPAL,,RS,4320701.0
03/12/2021,Feriado Municipal,MUNICIPAL,,RS,4320701.0
29/03/2021,Feriado Municipal,MUNICIPAL,,RS,4320800.0
09/08/2021,Feriado Municipal,MUNICIPAL,,RS,4320909.0
31/12/2021,Feriado Municipal,MUNICIPAL,,RS,4320909.0
28/02/2021,Feriado Municipal,MUNICIPAL,,RS,4321006.0
02/02/2021,Feriado Municipal,MUNICIPAL,,RS,4321105.0
16/07/2021,Feriado Municipal,MUNICIPAL,,RS,4321105.0
17/04/2021,Feriado Municipal,MUNICIPAL,,RS,4321204.0
19/03/2021,São José,MUNICIPAL,Dia de São José,RS,4321303.0
04/07/2021,Feriado Municipal,MUNICIPAL,,RS,4321303.0
31/01/2021,Feriado Municipal,MUNICIPAL,,RS,4321352.0
12/05/2021,Feriado Municipal,MUNICIPAL,,RS,4321352.0
13/06/2021,Santo Antônio,MUNICIPAL,,RS,4321352.0
18/08/2021,Feriado Municipal,MUNICIPAL,,RS,4321402.0
08/12/2021,Feriado Municipal,MUNICIPAL,,RS,4321402.0
13/04/2021,Emancipação do Município,MUNICIPAL,Comemorações da Emancipação do Município,RS,4321436.0
29/06/2021,São Pedro,MUNICIPAL,"São Pedro, padroeiro da cidade",RS,4321436.0
31/10/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4321451.0
02/02/2021,Feriado Municipal,MUNICIPAL,,RS,4321501.0
21/05/2021,Feriado Municipal,MUNICIPAL,,RS,4321501.0
08/08/2021,Feriado Municipal,MUNICIPAL,,RS,4321501.0
02/02/2021,Feriado Municipal,MUNICIPAL,,RS,4321600.0
29/06/2021,Feriado Municipal,MUNICIPAL,,RS,4321600.0
30/11/2021,Feriado Municipal,MUNICIPAL,,RS,4321634.0
19/03/2021,São José,MUNICIPAL,Dia de São José,RS,4321667.0
29/04/2021,Feriado Municipal,MUNICIPAL,,RS,4321667.0
03/05/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4321808.0
31/10/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4321808.0
12/05/2021,Feriado Municipal,MUNICIPAL,,RS,4321857.0
25/07/2021,Feriado Municipal,MUNICIPAL,,RS,4321857.0
16/08/2021,Feriado Municipal,MUNICIPAL,,RS,4321857.0
25/07/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4321907.0
28/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4321907.0
25/07/2021,Feriado Municipal,MUNICIPAL,,RS,4321956.0
01/11/2021,Feriado Municipal,MUNICIPAL,,RS,4321956.0
15/12/2021,Feriado Municipal,MUNICIPAL,,RS,4321956.0
02/02/2021,Feriado Municipal,MUNICIPAL,,RS,4322004.0
06/08/2021,Feriado Municipal,MUNICIPAL,,RS,4322004.0
20/08/2021,Feriado Municipal,MUNICIPAL,,RS,4322103.0
10/09/2021,Feriado Municipal,MUNICIPAL,,RS,4322103.0
21/11/2021,Feriado Municipal,MUNICIPAL,,RS,4322103.0
08/12/2021,Feriado Municipal,MUNICIPAL,,RS,4322202.0
31/12/2021,Feriado Municipal,MUNICIPAL,,RS,4322202.0
09/05/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4322251.0
10/09/2021,Feriado Municipal,MUNICIPAL,,RS,4322301.0
31/10/2021,Feriado Municipal,MUNICIPAL,,RS,4322301.0
26/07/2021,Feriado Municipal,MUNICIPAL,,RS,4322400.0
08/09/2021,Feriado Municipal,MUNICIPAL,,RS,4322509.0
25/07/2021,Feriado Municipal,MUNICIPAL,,RS,4322533.0
10/11/2021,Feriado Municipal,MUNICIPAL,,RS,4322533.0
13/06/2021,Santo Antônio,MUNICIPAL,,RS,4322525.0
25/07/2021,Feriado Municipal,MUNICIPAL,,RS,4322525.0
08/12/2021,Feriado Municipal,MUNICIPAL,,RS,4322558.0
20/01/2021,Feriado Municipal,MUNICIPAL,,RS,4322608.0
11/05/2021,Feriado Municipal,MUNICIPAL,,RS,4322608.0
25/07/2021,Feriado Municipal,MUNICIPAL,,RS,4322707.0
11/02/2021,Feriado Municipal,MUNICIPAL,,RS,4322806.0
28/12/2021,Feriado Municipal,MUNICIPAL,,RS,4322855.0
28/05/2021,Feriado Municipal,MUNICIPAL,,RS,4322905.0
14/09/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4323002.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4323002.0
02/02/2021,Feriado Municipal,MUNICIPAL,,RS,4323101.0
14/05/2021,Feriado Municipal,MUNICIPAL,,RS,4323101.0
31/10/2021,Feriado Municipal,MUNICIPAL,,RS,4323200.0
13/06/2021,Santo Antônio,MUNICIPAL,,RS,4323309.0
09/05/2021,Feriado Municipal,MUNICIPAL,,RS,4323408.0
20/03/2021,Feriado Municipal,MUNICIPAL,,RS,4323457.0
