DATA,DIA,TIPO,DESCRICAO,ESTADO,CODIGO_MUNICIPIO,ANO,MES,NOME_MES,FERIADO_NACIONAL
2021-12-08,8,MUNICIPAL,,MG,3171709.0,2021,12,December,Não
2021-12-15,15,MUNICIPAL,,MG,3171709.0,2021,12,December,Não
2021-03-09,9,MUNICIPAL,,MG,3171808.0,2021,3,March,Não
2021-05-31,31,MUNICIPAL,,MG,3171808.0,2021,5,May,Não
2021-01-10,10,MUNICIPAL,,MG,3171907.0,2021,1,January,Não
2021-03-26,26,MUNICIPAL,,MG,3171907.0,2021,3,March,Não
2021-12-28,28,MUNICIPAL,,MG,3171907.0,2021,12,December,Não
2021-06-13,13,MUNICIPAL,,MG,3172004.0,2021,6,June,Não
2021-06-24,24,MUNICIPAL,,MG,3172004.0,2021,6,June,Não
2021-09-28,28,MUNICIPAL,,MG,3172004.0,2021,9,September,Não
2021-01-20,20,MUNICIPAL,,MG,3172103.0,2021,1,January,Não
2021-05-30,30,MUNICIPAL,,MG,3172103.0,2021,5,May,Não
2021-12-17,17,MUNICIPAL,,MG,3172103.0,2021,12,December,Não
2021-02-08,8,MUNICIPAL,Emancipação da cidade,MS,5000203.0,2021,2,February,Não
2021-10-31,31,MUNICIPAL,Dia do Evangélico,MS,5000203.0,2021,10,October,Não
2021-05-24,24,MUNICIPAL,,MS,5000609.0,2021,5,May,Não
2021-09-28,28,MUNICIPAL,,MS,5000609.0,2021,9,September,Não
2021-02-11,11,MUNICIPAL,Feriado Municipal,MS,5000708.0,2021,2,February,Não
2021-05-08,8,MUNICIPAL,Feriado Municipal,MS,5000708.0,2021,5,May,Não
2021-06-24,24,MUNICIPAL,,MS,5000807.0,2021,6,June,Não
2021-11-11,11,MUNICIPAL,,MS,5000807.0,2021,11,November,Não
2021-05-13,13,MUNICIPAL,,MS,5000856.0,2021,5,May,Não
2021-06-29,29,MUNICIPAL,,MS,5000856.0,2021,6,June,Não
2021-03-18,18,MUNICIPAL,Feriado Municipal,MS,5000906.0,2021,3,March,Não
2021-06-27,27,MUNICIPAL,Feriado Municipal,MS,5000906.0,2021,6,June,Não
2021-09-28,28,MUNICIPAL,,MS,5001003.0,2021,9,September,Não
2021-08-15,15,MUNICIPAL,Feriado Municipal,MS,5001102.0,2021,8,August,Não
2021-12-08,8,MUNICIPAL,Feriado Municipal,MS,5001102.0,2021,12,December,Não
2021-05-13,13,MUNICIPAL,Feriado Municipal,MS,5001243.0,2021,5,May,Não
2021-06-20,20,MUNICIPAL,,MS,5001508.0,2021,6,June,Não
2021-06-24,24,MUNICIPAL,,MS,5001904.0,2021,6,June,Não
2021-08-15,15,MUNICIPAL,,MS,5001904.0,2021,8,August,Não
2021-12-11,11,MUNICIPAL,,MS,5001904.0,2021,12,December,Não
2021-07-20,20,MUNICIPAL,,MS,5002100.0,2021,7,July,Não
2021-08-01,1,MUNICIPAL,,MS,5002100.0,2021,8,August,Não
2021-12-08,8,MUNICIPAL,,MS,5002100.0,2021,12,December,Não
2021-01-06,6,MUNICIPAL,,MS,5002159.0,2021,1,January,Não
2021-05-13,13,MUNICIPAL,,MS,5002159.0,2021,5,May,Não
2021-06-27,27,MUNICIPAL,,MS,5002159.0,2021,6,June,Não
2021-06-29,29,MUNICIPAL,Dia de São Pedro,MS,5002209.0,2021,6,June,Não
2021-04-25,25,MUNICIPAL,,MS,5002308.0,2021,4,April,Não
2021-08-06,6,MUNICIPAL,,MS,5002407.0,2021,8,August,Não
2021-12-26,26,MUNICIPAL,,MS,5002407.0,2021,12,December,Não
2021-06-24,24,MUNICIPAL,Feriado Municipal,MS,5002605.0,2021,6,June,Não
2021-09-30,30,MUNICIPAL,Feriado Municipal,MS,5002605.0,2021,9,September,Não
2021-04-02,2,MUNICIPAL,conforme Lei Municipal nº 3.901 de 29/10/2001 e Lei Municipal nº 95 de 27/10/1949,MS,5002704.0,2021,4,April,Não
2021-06-03,3,MUNICIPAL,conforme Lei Municipal nº 3.901 de 29/10/2001 e Lei Municipal nº 95 de 27/10/1949,MS,5002704.0,2021,6,June,Não
2021-06-13,13,MUNICIPAL," Padroeiro do Município de Campo Grande-MS, Santo Antônio de Pádua, conforme Lei nº 3901 de 29 de outubro de 2001",MS,5002704.0,2021,6,June,Não
2021-08-26,26,MUNICIPAL,conforme Lei Municipal nº 3.901 de 29/10/2001,MS,5002704.0,2021,8,August,Não
2021-06-19,19,MUNICIPAL,,MS,5002803.0,2021,6,June,Não
2021-03-19,19,MUNICIPAL,"Dia de São José, padroeiro do município",MS,5002902.0,2021,3,March,Não
2021-08-03,3,MUNICIPAL,Aniversário da cidade de Cassilândia,MS,5002902.0,2021,8,August,Não
2021-06-29,29,MUNICIPAL,,MS,5002951.0,2021,6,June,Não
2021-12-08,8,MUNICIPAL,Feriado Municipal,MS,5003157.0,2021,12,December,Não
2021-12-15,15,MUNICIPAL,Feriado Municipal,MS,5003157.0,2021,12,December,Não
2021-02-02,2,MUNICIPAL,"Consagrado a Nossa Senhora da Candelária, padroeira de Corumbá",MS,5003207.0,2021,2,February,Não
2021-04-02,2,MUNICIPAL,"Consagrado ao martírio de Nosso Senhor Jesus Cristo, Salvador da Humanidade",MS,5003207.0,2021,4,April,Não
2021-06-13,13,MUNICIPAL,"Comemorativo a Retomada de Corumbá, feito heróico de Antonio Maria Coelho no ano de 1.867",MS,5003207.0,2021,6,June,Não
2021-09-21,21,MUNICIPAL,"Comemorativo a fundação de Corumbá, ocorrida em 1.778 e por ordem do Capitão General Luiz de Albuquerque de Mello Pereira e Cáceres, Governador da Capitania de Mato Grosso",MS,5003207.0,2021,9,September,Não
2021-11-20,20,MUNICIPAL,Alusão ao Dia da Consciência Negra,MS,5003207.0,2021,11,November,Não
2021-05-12,12,MUNICIPAL,Feriado Municipal,MS,5003256.0,2021,5,May,Não
2021-06-13,13,MUNICIPAL,Dia de Santo Antônio,MS,5003256.0,2021,6,June,Não
2021-03-19,19,MUNICIPAL,Dia de São José,MS,5003306.0,2021,3,March,Não
2021-04-11,11,MUNICIPAL,Feriado Municipal,MS,5003306.0,2021,4,April,Não
2021-05-13,13,MUNICIPAL,,MS,5003454.0,2021,5,May,Não
2021-11-13,13,MUNICIPAL,,MS,5003488.0,2021,11,November,Não
2021-05-12,12,MUNICIPAL,,MS,5003504.0,2021,5,May,Não
2021-12-08,8,MUNICIPAL,Feriado Municipal,MS,5003702.0,2021,12,December,Não
2021-12-20,20,MUNICIPAL,Feriado Municipal,MS,5003702.0,2021,12,December,Não
2021-05-13,13,MUNICIPAL,,MS,5003751.0,2021,5,May,Não
2021-05-13,13,MUNICIPAL,Feriado Municipal,MS,5003801.0,2021,5,May,Não
2021-07-09,9,MUNICIPAL,Feriado Municipal,MS,5003801.0,2021,7,July,Não
2021-08-15,15,MUNICIPAL,Feriado Municipal,MS,5003900.0,2021,8,August,Não
2021-09-29,29,MUNICIPAL,Feriado Municipal,MS,5003900.0,2021,9,September,Não
2021-05-02,2,MUNICIPAL,,MS,5004007.0,2021,5,May,Não
2021-08-15,15,MUNICIPAL,,MS,5004007.0,2021,8,August,Não
2021-03-19,19,MUNICIPAL,Dia de São José,MS,5004106.0,2021,3,March,Não
2021-05-08,8,MUNICIPAL,,MS,5004304.0,2021,5,May,Não
2021-12-08,8,MUNICIPAL,,MS,5004304.0,2021,12,December,Não
2021-04-04,4,MUNICIPAL,Feriado Municipal,MS,5004403.0,2021,4,April,Não
2021-08-06,6,MUNICIPAL,Feriado Municipal,MS,5004403.0,2021,8,August,Não
2021-03-19,19,MUNICIPAL,Dia de São José,MS,5004502.0,2021,3,March,Não
2021-11-20,20,MUNICIPAL,,MS,5004502.0,2021,11,November,Não
2021-12-10,10,MUNICIPAL,,MS,5004502.0,2021,12,December,Não
2021-05-13,13,MUNICIPAL,Feriado Municipal,MS,5004601.0,2021,5,May,Não
2021-06-27,27,MUNICIPAL,Feriado Municipal,MS,5004601.0,2021,6,June,Não
2021-01-25,25,MUNICIPAL,Feriado Municipal,MS,5004700.0,2021,1,January,Não
2021-11-11,11,MUNICIPAL,Feriado Municipal,MS,5004700.0,2021,11,November,Não
2021-03-31,31,MUNICIPAL,,MS,5004809.0,2021,3,March,Não
2021-04-30,30,MUNICIPAL,,MS,5004809.0,2021,4,April,Não
2021-05-14,14,MUNICIPAL,,MS,5005004.0,2021,5,May,Não
2021-06-13,13,MUNICIPAL,,MS,5005004.0,2021,6,June,Não
2021-06-29,29,MUNICIPAL,Feriado Municipal,MS,5005103.0,2021,6,June,Não
2021-11-11,11,MUNICIPAL,Feriado Municipal,MS,5005103.0,2021,11,November,Não
2021-12-13,13,MUNICIPAL,Feriado Municipal,MS,5005103.0,2021,12,December,Não
2021-12-13,13,MUNICIPAL,Feriado Municipal,MS,5005152.0,2021,12,December,Não
2021-12-14,14,MUNICIPAL,Feriado Municipal,MS,5005152.0,2021,12,December,Não
2021-09-02,2,MUNICIPAL,Feriado Municipal,MS,5005202.0,2021,9,September,Não
2021-11-20,20,MUNICIPAL,Feriado Municipal em Alusão ao Dia da Consciência Negra,MS,5005202.0,2021,11,November,Não
2021-04-22,22,MUNICIPAL,Feriado Municipal,MS,5005251.0,2021,4,April,Não
2021-05-26,26,MUNICIPAL,Feriado Municipal,MS,5005251.0,2021,5,May,Não
2021-06-11,11,MUNICIPAL,Aniversário de Maracaju,MS,5005400.0,2021,6,June,Não
2021-04-19,19,MUNICIPAL,,MS,5005608.0,2021,4,April,Não
2021-07-16,16,MUNICIPAL,,MS,5005608.0,2021,7,July,Não
2021-12-08,8,MUNICIPAL,,MS,5005608.0,2021,12,December,Não
2021-05-13,13,MUNICIPAL,Feriado Municipal,MS,5005681.0,2021,5,May,Não
2021-05-13,13,MUNICIPAL,Feriado Municipal,MS,5005707.0,2021,5,May,Não
2021-11-11,11,MUNICIPAL,Feriado Municipal,MS,5005707.0,2021,11,November,Não
2021-04-08,8,MUNICIPAL,,MS,5005806.0,2021,4,April,Não
2021-04-19,19,MUNICIPAL,,MS,5005806.0,2021,4,April,Não
2021-05-22,22,MUNICIPAL,,MS,5005806.0,2021,5,May,Não
2021-07-18,18,MUNICIPAL,,MS,5005806.0,2021,7,July,Não
2021-07-25,25,MUNICIPAL,,MS,5006002.0,2021,7,July,Não
2021-04-30,30,MUNICIPAL,Feriado Municipal,MS,5006200.0,2021,4,April,Não
2021-05-31,31,MUNICIPAL,Feriado Municipal,MS,5006200.0,2021,5,May,Não
2021-04-30,30,MUNICIPAL,,MS,5006259.0,2021,4,April,Não
2021-06-14,14,MUNICIPAL,,MS,5006259.0,2021,6,June,Não
2021-07-04,4,MUNICIPAL,,MS,5006309.0,2021,7,July,Não
2021-07-26,26,MUNICIPAL,,MS,5006309.0,2021,7,July,Não
2021-06-24,24,MUNICIPAL,,MS,5006358.0,2021,6,June,Não
2021-11-17,17,MUNICIPAL,,MS,5006358.0,2021,11,November,Não
2021-12-08,8,MUNICIPAL,,MS,5006358.0,2021,12,December,Não
2021-01-20,20,MUNICIPAL,,MS,5006408.0,2021,1,January,Não
2021-11-11,11,MUNICIPAL,,MS,5006408.0,2021,11,November,Não
2021-03-19,19,MUNICIPAL,Dia do Padroeiro São José,MS,5006606.0,2021,3,March,Não
2021-07-18,18,MUNICIPAL,Aniversário da Cidade de Ponta Porã,MS,5006606.0,2021,7,July,Não
2021-06-13,13,MUNICIPAL,,MS,5006903.0,2021,6,June,Não
2021-06-15,15,MUNICIPAL,,MS,5006903.0,2021,6,June,Não
2021-06-24,24,MUNICIPAL,,MS,5006903.0,2021,6,June,Não
2021-12-08,8,MUNICIPAL,,MS,5006903.0,2021,12,December,Não
2021-01-20,20,MUNICIPAL,Feriado Municipal,MS,5007109.0,2021,1,January,Não
2021-03-19,19,MUNICIPAL,Dia de São José,MS,5007109.0,2021,3,March,Não
2021-12-08,8,MUNICIPAL,Feriado Municipal,MS,5007109.0,2021,12,December,Não
2021-09-26,26,MUNICIPAL,Feriado Municipal,MS,5007208.0,2021,9,September,Não
2021-12-08,8,MUNICIPAL,Feriado Municipal,MS,5007208.0,2021,12,December,Não
2021-05-09,9,MUNICIPAL,,MS,5007307.0,2021,5,May,Não
2021-05-13,13,MUNICIPAL,,MS,5007307.0,2021,5,May,Não
2021-05-24,24,MUNICIPAL,,MS,5007406.0,2021,5,May,Não
2021-12-16,16,MUNICIPAL,,MS,5007406.0,2021,12,December,Não
2021-08-06,6,MUNICIPAL,"Dia de Bom Jesus de Rochedo, padroeiro da cidade",MS,5007505.0,2021,8,August,Não
2021-11-23,23,MUNICIPAL,,MS,5007505.0,2021,11,November,Não
2021-05-22,22,MUNICIPAL,,MS,5007554.0,2021,5,May,Não
2021-12-18,18,MUNICIPAL,,MS,5007554.0,2021,12,December,Não
2021-05-12,12,MUNICIPAL,,MS,5007695.0,2021,5,May,Não
2021-09-29,29,MUNICIPAL,,MS,5007695.0,2021,9,September,Não
2021-05-12,12,MUNICIPAL,,MS,5007802.0,2021,5,May,Não
2021-06-24,24,MUNICIPAL,,MS,5007802.0,2021,6,June,Não
2021-05-13,13,MUNICIPAL,Feriado Municipal,MS,5007703.0,2021,5,May,Não
2021-08-15,15,MUNICIPAL,Feriado Municipal,MS,5007703.0,2021,8,August,Não
2021-12-08,8,MUNICIPAL,Feriado Municipal,MS,5007703.0,2021,12,December,Não
2021-08-15,15,MUNICIPAL,Feriado Municipal,MS,5007901.0,2021,8,August,Não
2021-12-11,11,MUNICIPAL,Feriado Municipal,MS,5007901.0,2021,12,December,Não
2021-06-03,3,MUNICIPAL,Feriado Municipal,MS,5007935.0,2021,6,June,Não
2021-01-20,20,MUNICIPAL,Feriado Municipal,MS,5007950.0,2021,1,January,Não
2021-05-13,13,MUNICIPAL,Feriado Municipal,MS,5007950.0,2021,5,May,Não
2021-12-08,8,MUNICIPAL,Feriado Municipal,MS,5007950.0,2021,12,December,Não
2021-05-12,12,MUNICIPAL,,MS,5007976.0,2021,5,May,Não
2021-05-08,8,MUNICIPAL,,MS,5008008.0,2021,5,May,Não
2021-06-13,13,MUNICIPAL,,MS,5008008.0,2021,6,June,Não
2021-06-15,15,MUNICIPAL,Aniversário da Cidade de Três Lagoas,MS,5008305.0,2021,6,June,Não
2021-05-25,25,MUNICIPAL,,MS,5008404.0,2021,5,May,Não
2021-06-20,20,MUNICIPAL,,MS,5008404.0,2021,6,June,Não
2021-09-12,12,MUNICIPAL,,MS,5008404.0,2021,9,September,Não
2021-12-08,8,MUNICIPAL,,MS,5008404.0,2021,12,December,Não
2021-05-19,19,MUNICIPAL,Feriado Municipal,MT,5100250.0,2021,5,May,Não
2021-05-24,24,MUNICIPAL,,MT,5100300.0,2021,5,May,Não
2021-01-20,20,MUNICIPAL,,MT,5100409.0,2021,1,January,Não
2021-12-10,10,MUNICIPAL,,MT,5100409.0,2021,12,December,Não
2021-03-19,19,MUNICIPAL,Dia de São José,MT,5100508.0,2021,3,March,Não
2021-08-06,6,MUNICIPAL,,MT,5100508.0,2021,8,August,Não
2021-12-16,16,MUNICIPAL,,MT,5100508.0,2021,12,December,Não
2021-03-19,19,MUNICIPAL,http://www.altotaquari.mt.gov.br/noticia/197/Prefeito-Municipal-de-Alto-Taquari-divulgou-a-lista-de-feriados-Nacionais-Estaduais-e-Municipais,MT,5100607.0,2021,3,March,Não
2021-05-13,13,MUNICIPAL,http://www.altotaquari.mt.gov.br/noticia/197/Prefeito-Municipal-de-Alto-Taquari-divulgou-a-lista-de-feriados-Nacionais-Estaduais-e-Municipais,MT,5100607.0,2021,5,May,Não
2021-05-14,14,MUNICIPAL,,MT,5101001.0,2021,5,May,Não
2021-02-02,2,MUNICIPAL,Feriado de Emancipação Política de Araputanga,MT,5101258.0,2021,2,February,Não
2021-05-13,13,MUNICIPAL,,MT,5101258.0,2021,5,May,Não
2021-05-23,23,MUNICIPAL,,MT,5101258.0,2021,5,May,Não
2021-01-20,20,MUNICIPAL,,MT,5101308.0,2021,1,January,Não
2021-02-05,5,MUNICIPAL,,MT,5101308.0,2021,2,February,Não
2021-08-06,6,MUNICIPAL,,MT,5101308.0,2021,8,August,Não
2021-07-26,26,MUNICIPAL,,MT,5101407.0,2021,7,July,Não
2021-10-31,31,MUNICIPAL,,MT,5101407.0,2021,10,October,Não
2021-04-19,19,MUNICIPAL,Feriado Municipal,MT,5101704.0,2021,4,April,Não
2021-09-14,14,MUNICIPAL,Feriado Municipal,MT,5101704.0,2021,9,September,Não
2021-06-13,13,MUNICIPAL,,MT,5101803.0,2021,6,June,Não
2021-09-15,15,MUNICIPAL,,MT,5101803.0,2021,9,September,Não
2021-06-01,1,MUNICIPAL,,MT,5101902.0,2021,6,June,Não
2021-08-25,25,MUNICIPAL,,MT,5102504.0,2021,8,August,Não
2021-10-06,6,MUNICIPAL,,MT,5102504.0,2021,10,October,Não
2021-05-13,13,MUNICIPAL,,MT,5102603.0,2021,5,May,Não
2021-08-06,6,MUNICIPAL,,MT,5102603.0,2021,8,August,Não
2021-11-01,1,MUNICIPAL,,MT,5102603.0,2021,11,November,Não
2021-07-04,4,MUNICIPAL,Emancipação do Município,MT,5102637.0,2021,7,July,Não
2021-07-25,25,MUNICIPAL,Dia de São Cristóvão - Padroeiro do Município,MT,5102637.0,2021,7,July,Não
2021-07-04,4,MUNICIPAL,Aniversário da Emancipação do Município de Campo Verde,MT,5102678.0,2021,7,July,Não
2021-07-25,25,MUNICIPAL,"Dia de São Cristóvão, Padroeiro do Município",MT,5102678.0,2021,7,July,Não
2021-11-27,27,MUNICIPAL,,MT,5102686.0,2021,11,November,Não
2021-11-28,28,MUNICIPAL,,MT,5102686.0,2021,11,November,Não
2021-02-15,15,MUNICIPAL,Feriado Municipal,MT,5102702.0,2021,2,February,Não
2021-05-24,24,MUNICIPAL,Feriado Municipal,MT,5102702.0,2021,5,May,Não
2021-07-25,25,MUNICIPAL,Feriado Municipal,MT,5102702.0,2021,7,July,Não
2021-07-26,26,MUNICIPAL,,MT,5103007.0,2021,7,July,Não
2021-07-31,31,MUNICIPAL,,MT,5103007.0,2021,7,July,Não
2021-07-04,4,MUNICIPAL,,MT,5103056.0,2021,7,July,Não
2021-08-15,15,MUNICIPAL,,MT,5103056.0,2021,8,August,Não
2021-06-24,24,MUNICIPAL,,MT,5103205.0,2021,6,June,Não
2021-12-18,18,MUNICIPAL,,MT,5103205.0,2021,12,December,Não
2021-05-13,13,MUNICIPAL,,MT,5103304.0,2021,5,May,Não
2021-07-10,10,MUNICIPAL,"Feriado no Segundo Sábado de Julho, do dia do evangélico, segundo Lei nº 094/1997",MT,5103353.0,2021,7,July,Não
2021-07-29,29,MUNICIPAL,,MT,5103353.0,2021,7,July,Não
2021-04-02,2,MUNICIPAL,conforme Lei Municipal nº 1.077 de 02 de abril de 1968,MT,5103403.0,2021,4,April,Não
2021-04-08,8,MUNICIPAL,conforme Lei Municipal nº 1.077 de 02 de abril de 1968,MT,5103403.0,2021,4,April,Não
2021-06-03,3,MUNICIPAL,conforme Lei Municipal nº 1.077 de 02 de abril de 1968,MT,5103403.0,2021,6,June,Não
2021-12-08,8,MUNICIPAL,conforme Lei Municipal nº 1.077 de 02 de abril de 1968,MT,5103403.0,2021,12,December,Não
2021-05-06,6,MUNICIPAL,,MT,5103452.0,2021,5,May,Não
2021-07-25,25,MUNICIPAL,,MT,5103452.0,2021,7,July,Não
2021-09-18,18,MUNICIPAL,,MT,5103502.0,2021,9,September,Não
2021-12-08,8,MUNICIPAL,,MT,5103502.0,2021,12,December,Não
2021-01-20,20,MUNICIPAL,Feriado Municipal,MT,5103601.0,2021,1,January,Não
2021-04-14,14,MUNICIPAL,Feriado Municipal,MT,5103601.0,2021,4,April,Não
2021-06-29,29,MUNICIPAL,Feriado municipal em comemoração ao Padroeiro da Cidade de Feliz Natal,MT,5103700.0,2021,6,June,Não
2021-06-02,2,MUNICIPAL,Feriado Municipal,MT,5104104.0,2021,6,June,Não
2021-06-24,24,MUNICIPAL,,MT,5104203.0,2021,6,June,Não
2021-08-02,2,MUNICIPAL,,MT,5104203.0,2021,8,August,Não
2021-10-31,31,MUNICIPAL,Feriado Municipal em comemoração à Reforma Protestante,MT,5104542.0,2021,10,October,Não
2021-05-13,13,MUNICIPAL,Comemorações da Emancipação do Município,MT,5104559.0,2021,5,May,Não
2021-06-29,29,MUNICIPAL,,MT,5104559.0,2021,6,June,Não
2021-01-20,20,MUNICIPAL,,MT,5104609.0,2021,1,January,Não
2021-07-16,16,MUNICIPAL,,MT,5104609.0,2021,7,July,Não
2021-12-01,1,MUNICIPAL,,MT,5104609.0,2021,12,December,Não
2021-09-11,11,MUNICIPAL,,MT,5104906.0,2021,9,September,Não
2021-02-22,22,MUNICIPAL,,MT,5105002.0,2021,2,February,Não
2021-04-29,29,MUNICIPAL,,MT,5105002.0,2021,4,April,Não
2021-09-20,20,MUNICIPAL,,MT,5105002.0,2021,9,September,Não
2021-03-19,19,MUNICIPAL,"Dia de São José, padroeiro da cidade, Lei Municipal 1.543/2004",MT,5105101.0,2021,3,March,Não
2021-04-02,2,MUNICIPAL,"Sexta-Feira Santa, conforme lei municipal 2.094/2010",MT,5105101.0,2021,4,April,Não
2021-06-03,3,MUNICIPAL,"Corpus Christi, conforme lei municipal 2.094/2010",MT,5105101.0,2021,6,June,Não
2021-12-14,14,MUNICIPAL,"Aniversário de Emancipação, conforme lei municipal 2.094/2010",MT,5105101.0,2021,12,December,Não
2021-05-09,9,MUNICIPAL,,MT,5105150.0,2021,5,May,Não
2021-07-04,4,MUNICIPAL,Feriado Municipal,MT,5105176.0,2021,7,July,Não
2021-08-06,6,MUNICIPAL,,MT,5105200.0,2021,8,August,Não
2021-12-10,10,MUNICIPAL,,MT,5105200.0,2021,12,December,Não
2021-05-13,13,MUNICIPAL,,MT,5105259.0,2021,5,May,Não
2021-08-05,5,MUNICIPAL,,MT,5105259.0,2021,8,August,Não
2021-05-13,13,MUNICIPAL,Feriado Municipal,MT,5105580.0,2021,5,May,Não
2021-10-31,31,MUNICIPAL,Feriado Municipal,MT,5105580.0,2021,10,October,Não
2021-12-08,8,MUNICIPAL,Feriado Municipal,MT,5105580.0,2021,12,December,Não
2021-07-04,4,MUNICIPAL,,MT,5105606.0,2021,7,July,Não
2021-07-25,25,MUNICIPAL,,MT,5105606.0,2021,7,July,Não
2021-02-27,27,MUNICIPAL,Morte de Padre Thiago Cheza,MT,5105622.0,2021,2,February,Não
2021-04-02,2,MUNICIPAL,Sexta-Feria Santa,MT,5105622.0,2021,4,April,Não
2021-05-14,14,MUNICIPAL,Emancipação Política da Cidade de Mirassol dOeste,MT,5105622.0,2021,5,May,Não
2021-01-20,20,MUNICIPAL,,MT,5105903.0,2021,1,January,Não
2021-02-05,5,MUNICIPAL,,MT,5106000.0,2021,2,February,Não
2021-07-26,26,MUNICIPAL,,MT,5106000.0,2021,7,July,Não
2021-05-13,13,MUNICIPAL,,MT,5106216.0,2021,5,May,Não
2021-08-26,26,MUNICIPAL,,MT,5108907.0,2021,8,August,Não
2021-06-13,13,MUNICIPAL,,MT,5108956.0,2021,6,June,Não
2021-08-19,19,MUNICIPAL,,MT,5108956.0,2021,8,August,Não
2021-07-04,4,MUNICIPAL,,MT,5106224.0,2021,7,July,Não
2021-05-13,13,MUNICIPAL,,MT,5106232.0,2021,5,May,Não
2021-12-19,19,MUNICIPAL,,MT,5106240.0,2021,12,December,Não
2021-04-14,14,MUNICIPAL,Aniversário de Nova Xavantina,MT,5106257.0,2021,4,April,Não
2021-11-27,27,MUNICIPAL,Nossa Senhora das Graças,MT,5106257.0,2021,11,November,Não
2021-05-13,13,MUNICIPAL,,MT,5106281.0,2021,5,May,Não
2021-07-26,26,MUNICIPAL,,MT,5106281.0,2021,7,July,Não
2021-06-29,29,MUNICIPAL,Feriado Municipal,MT,5106299.0,2021,6,June,Não
2021-06-29,29,MUNICIPAL,,MT,5106307.0,2021,6,June,Não
2021-12-03,3,MUNICIPAL,,MT,5106307.0,2021,12,December,Não
2021-12-17,17,MUNICIPAL,,MT,5106307.0,2021,12,December,Não
2021-05-13,13,MUNICIPAL,,MT,5106372.0,2021,5,May,Não
2021-06-29,29,MUNICIPAL,,MT,5106372.0,2021,6,June,Não
2021-05-13,13,MUNICIPAL,,MT,5106422.0,2021,5,May,Não
2021-01-21,21,MUNICIPAL,,MT,5106505.0,2021,1,January,Não
2021-08-06,6,MUNICIPAL,,MT,5106752.0,2021,8,August,Não
2021-06-13,13,MUNICIPAL,,MT,5106778.0,2021,6,June,Não
2021-09-24,24,MUNICIPAL,,MT,5106778.0,2021,9,September,Não
2021-02-02,2,MUNICIPAL,,MT,5106802.0,2021,2,February,Não
2021-11-11,11,MUNICIPAL,,MT,5106802.0,2021,11,November,Não
2021-06-24,24,MUNICIPAL,,MT,5107008.0,2021,6,June,Não
2021-05-13,13,MUNICIPAL,Feriado Municipal,MT,5107040.0,2021,5,May,Não
2021-07-25,25,MUNICIPAL,Feriado Municipal,MT,5107040.0,2021,7,July,Não
2021-10-31,31,MUNICIPAL,,MT,5107065.0,2021,10,October,Não
2021-12-08,8,MUNICIPAL,"Dia de Nossa Senhora Imaculada Conceição, padroeira da Cidade",MT,5107065.0,2021,12,December,Não
2021-12-19,19,MUNICIPAL,Comemorações da Emancipação do Município de Querência,MT,5107065.0,2021,12,December,Não
2021-05-03,3,MUNICIPAL,,MT,5107180.0,2021,5,May,Não
2021-06-24,24,MUNICIPAL,,MT,5107180.0,2021,6,June,Não
2021-08-12,12,MUNICIPAL,,MT,5107180.0,2021,8,August,Não
2021-05-22,22,MUNICIPAL,,MT,5107206.0,2021,5,May,Não
2021-08-16,16,MUNICIPAL,,MT,5107206.0,2021,8,August,Não
2021-06-03,3,MUNICIPAL,Dia de Corpus Christi,MT,5107602.0,2021,6,June,Não
2021-12-10,10,MUNICIPAL,Feriado Municipal,MT,5107602.0,2021,12,December,Não
2021-06-25,25,MUNICIPAL,,MT,5107701.0,2021,6,June,Não
2021-07-25,25,MUNICIPAL,,MT,5107248.0,2021,7,July,Não
2021-09-15,15,MUNICIPAL,,MT,5107248.0,2021,9,September,Não
2021-12-19,19,MUNICIPAL,,MT,5107248.0,2021,12,December,Não
2021-05-22,22,MUNICIPAL,Dia da Padroeira da Cidade,MT,5107768.0,2021,5,May,Não
2021-09-25,25,MUNICIPAL,Aniversário da Cidade de Santa Rita do Trivelato,MT,5107768.0,2021,9,September,Não
2021-01-28,28,MUNICIPAL,,MT,5107792.0,2021,1,January,Não
2021-06-13,13,MUNICIPAL,,MT,5107792.0,2021,6,June,Não
2021-05-05,5,MUNICIPAL,,MT,5107800.0,2021,5,May,Não
2021-06-13,13,MUNICIPAL,,MT,5107800.0,2021,6,June,Não
2021-05-13,13,MUNICIPAL,,MT,5107859.0,2021,5,May,Não
2021-08-15,15,MUNICIPAL,,MT,5107859.0,2021,8,August,Não
2021-03-19,19,MUNICIPAL,Dia de São José,MT,5107305.0,2021,3,March,Não
2021-06-15,15,MUNICIPAL,Feriado Municipal,MT,5107107.0,2021,6,June,Não
2021-12-14,14,MUNICIPAL,Feriado Municipal,MT,5107107.0,2021,12,December,Não
2021-04-22,22,MUNICIPAL,Homenagem ao Fundador do Município,MT,5107875.0,2021,4,April,Não
2021-05-13,13,MUNICIPAL,Comemorações do dia da Padroeira do Município,MT,5107875.0,2021,5,May,Não
2021-09-19,19,MUNICIPAL,Comemorações do Aniversário do Município,MT,5107875.0,2021,9,September,Não
2021-10-31,31,MUNICIPAL,Comemorações do dia do Evangélico,MT,5107875.0,2021,10,October,Não
2021-06-13,13,MUNICIPAL,Dia do Padroeiro da Cidade,MT,5107909.0,2021,6,June,Não
2021-09-14,14,MUNICIPAL,Data da Fundação da Cidade de Sinop,MT,5107909.0,2021,9,September,Não
